brand,model,repair_type,recommended_price,min_price,max_price,average_price,confidence_score,pricing_status,source
apple,iphone 16e,camera,0.69,,,0.69,0.01997518610421836,inconsistent pricing,https://www.utopya.fr/lentille-camera-iphone-16e.html
apple,iphone 16e,other,21.2,,,21.2,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-iphone-16e-noir-relife.html
apple,iphone 16e,other,20.49,,,20.49,0.0,inconsistent pricing,https://www.utopya.fr/connecetur-de-charge-blanc-iphone-16e.html
apple,iphone 16e,other,20.49,,,20.49,0.0,inconsistent pricing,https://www.utopya.fr/connecetur-de-charge-noir-iphone-16e.html
apple,iphone 16e,other,20.2,,,20.2,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-iphone-16e-blanc-relife.html
apple,iphone 16e,other,0.51,,,0.51,0.009778930746672685,inconsistent pricing,https://www.utopya.fr/tiroir-sim-iphone-16e-blanc-relife.html
apple,iphone 16e,other,0.51,,,0.51,0.009778930746672685,inconsistent pricing,https://www.utopya.fr/tiroir-sim-iphone-16e-noir-relife.html
apple,iphone 16e,other,52.43,,,52.43,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16e.html
apple,iphone 16e,other,19.03,,,19.03,0.0,inconsistent pricing,https://www.utopya.fr/aimant-magsafe-iphone-16e.html
apple,iphone 16e,other,3.05,,,3.05,0.058481840739905255,weak match,https://www.utopya.fr/ecouteur-interne-iphone-16e-relife.html
apple,iphone 16e,other,1.89,,,1.89,0.036239566884728174,weak match,https://www.utopya.fr/set-de-vis-complet-iphone-16e.html
apple,iphone 16e,other,0.73,,,0.73,0.013997293029551095,inconsistent pricing,https://www.utopya.fr/vibreur-iphone-16e.html
apple,iphone 16e,other,0.73,,,0.73,0.013997293029551095,inconsistent pricing,https://www.utopya.fr/vibreur-iphone-16e-relife.html
apple,iphone 16e,other,14.67,,,14.67,0.0,inconsistent pricing,https://www.utopya.fr/nappe-flash-iphone-16e.html
apple,iphone 16e,other,3.2,,,3.2,0.05752312203925108,weak match,https://www.utopya.fr/ecouteur-interne-nappe-wi-fi-iphone-16e.html
apple,iphone 16e,other,1.45,,,1.45,0.02780284231897135,weak match,https://www.utopya.fr/nappe-capteur-de-proximite-iphone-16e.html
apple,iphone 16e,button,5.22,,,5.22,0.01783291976840365,inconsistent pricing,https://www.utopya.fr/nappe-bouton-volume-iphone-16e.html
apple,iphone 16e,ecouteur,2.9,,,2.9,0.07504431052818149,weak match,https://www.utopya.fr/haut-parleur-iphone-16e-ou1h.html
apple,iphone 16e,ecouteur,2.32,,,2.32,0.060035448422545185,weak match,https://www.utopya.fr/haut-parleur-iphone-16e-relife-tr09.html
apple,iphone 16,ecran lcd,269.9,,,269.9,0.0,inconsistent pricing,https://www.utopya.fr/displayeinheit-iphone-16-service-pack-589.html
apple,iphone 16,ecran lcd,127.0,,,127.0,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-relife.html
apple,iphone 16,ecran lcd,74.9,,,74.9,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-soft-oled-bolt.html
apple,iphone 16,ecran lcd,27.33,,,27.33,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-ltps.html
apple,iphone 16,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-sarcelle-iphone-16-avec-magsafe-sans-logo.html
apple,iphone 16,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-rose-iphone-16-avec-magsafe-sans-logo.html
apple,iphone 16,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-blanche-iphone-16-avec-magsafe-sans-logo.html
apple,iphone 16,ecran lcd,20.99,,,20.99,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-outremer-iphone-16-avec-magsafe-sans-logo.html
apple,iphone 16,ecran lcd,15.4,,,15.4,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-noire-iphone-16-avec-magsafe-sans-logo.html
apple,iphone 16,ecran lcd,1.35,,,1.35,0.04529032258064517,weak match,https://www.utopya.fr/adhesif-ecran-iphone-16-x10.html
apple,iphone 16,ecran lcd,1.07,,,1.07,0.035896774193548385,inconsistent pricing,https://www.utopya.fr/adhesif-vitre-arriere-iphone-16-x10.html
apple,iphone 16,ecran lcd,0.3,,,0.3,0.01006451612903225,inconsistent pricing,https://www.utopya.fr/adhesif-ecran-iphone-16-boite-de-50.html
apple,iphone 16,batterie,46.89,,,46.89,0.0,inconsistent pricing,https://www.utopya.fr/akku-iphone-16-service-pack-883.html
apple,iphone 16,batterie,8.37,,,8.37,0.0,inconsistent pricing,https://www.utopya.fr/batterie-iphone-16-ti.html
apple,iphone 16,batterie,2.03,,,2.03,0.05313548387096774,weak match,https://www.utopya.fr/adhesif-batterie-iphone-16-boite-de-20.html
apple,iphone 16,batterie,1.47,,,1.47,0.038477419354838706,weak match,https://www.utopya.fr/adhesif-batterie-iphone-16-x10.html
apple,iphone 16,camera,28.4,,,28.4,0.0,inconsistent pricing,https://www.utopya.fr/camera-arriere-iphone-16.html
apple,iphone 16,camera,10.75,,,10.75,0.0,inconsistent pricing,https://www.utopya.fr/camera-avant-iphone-16.html
apple,iphone 16,camera,1.6,,,1.6,0.046795698924731184,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-blanc-lot-de-2.html
apple,iphone 16,camera,1.6,,,1.6,0.046795698924731184,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-rose-lot-de-2.html
apple,iphone 16,camera,1.6,,,1.6,0.046795698924731184,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-outremer-lot-de-2.html
apple,iphone 16,camera,1.6,,,1.6,0.046795698924731184,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-noir-lot-de-2.html
apple,iphone 16,camera,1.6,,,1.6,0.046795698924731184,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-sarcelle-lot-de-2.html
apple,iphone 16,camera,1.3,,,1.3,0.038021505376344085,weak match,https://www.utopya.fr/lentille-camera-iphone-16-plus.html
apple,iphone 16,other,36.23,,,36.23,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-rose-iphone-16.html
apple,iphone 16,other,31.97,,,31.97,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-sarcelle-iphone-16.html
apple,iphone 16,other,31.97,,,31.97,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-outremer-iphone-16.html
apple,iphone 16,other,31.96,,,31.96,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-blanc-iphone-16.html
apple,iphone 16,other,11.0,,,11.0,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-noir-iphone-16.html
apple,iphone 16,other,18.8,,,18.8,0.0,inconsistent pricing,https://www.utopya.fr/antenne-nfc-charge-sans-fil-iphone-iphone-16.html
apple,iphone 16,other,10.2,,,10.2,0.0,inconsistent pricing,https://www.utopya.fr/antenne-nfc-charge-sans-fil-iphone-16.html
apple,iphone 16,other,0.58,,,0.58,0.011293841642228741,inconsistent pricing,https://www.utopya.fr/tiroir-sim-rose-iphone-16-16-plus.html
apple,iphone 16,other,0.57,,,0.57,0.011099120234604104,inconsistent pricing,https://www.utopya.fr/tiroir-sim-blanc-iphone-16-16-plus.html
apple,iphone 16,other,0.57,,,0.57,0.011099120234604104,inconsistent pricing,https://www.utopya.fr/tiroir-sim-sarcelle-iphone-16-16-plus.html
apple,iphone 16,other,0.55,,,0.55,0.010709677419354843,inconsistent pricing,https://www.utopya.fr/tiroir-sim-noir-iphone-16-16-plus.html
apple,iphone 16,other,0.46,,,0.46,0.008957184750733135,inconsistent pricing,https://www.utopya.fr/tiroir-sim-outremer-iphone-16-16-plus.html
apple,iphone 16,other,41.32,,,41.32,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-bleu.html
apple,iphone 16,other,38.74,,,38.74,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-noir.html
apple,iphone 16,other,36.46,,,36.46,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-rose.html
apple,iphone 16,other,36.46,,,36.46,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-blanc.html
apple,iphone 16,other,36.46,,,36.46,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-sarcelle.html
apple,iphone 16,other,12.49,,,12.49,0.0,inconsistent pricing,https://www.utopya.fr/aimant-magsafe-iphone-16.html
apple,iphone 16,other,8.0,,,8.0,0.0,inconsistent pricing,https://www.utopya.fr/ecouteur-interne-iphone-16.html
apple,iphone 16,other,3.2,,,3.2,0.05841642228739004,weak match,https://www.utopya.fr/vis-argent-iphone-16-16-plus-16-pro-16-pro-max-x100.html
apple,iphone 16,other,3.1,,,3.1,0.06036363636363637,weak match,https://www.utopya.fr/vis-or-iphone-16-pro-16-pro-max-x100.html
apple,iphone 16,other,2.99,,,2.99,0.05822170087976541,weak match,https://www.utopya.fr/vis-noire-iphone-16-16-plus-16-pro-16-pro-max-x100.html
apple,iphone 16,other,2.51,,,2.51,0.04887507331378299,weak match,https://www.utopya.fr/capteur-de-pression-iphone-16.html
apple,iphone 16,other,1.18,,,1.18,0.022977126099706747,inconsistent pricing,https://www.utopya.fr/vibreur-iphone-16.html
apple,iphone 16,other,0.07,,,0.07,0.0013630498533724342,inconsistent pricing,https://www.utopya.fr/extracteur-sim-type-apple.html
apple,iphone 16,other,12.49,,,12.49,0.0,inconsistent pricing,https://www.utopya.fr/nappe-flash-iphone-16.html
apple,iphone 16,other,1.8,,,1.8,0.03504985337243402,weak match,https://www.utopya.fr/nappe-capteur-de-proximite-iphone-16.html
apple,iphone 16,other,1.22,,,1.22,0.023756011730205282,inconsistent pricing,https://www.utopya.fr/nappe-bluetooth-iphone-16.html
apple,iphone 16,ecouteur,6.63,,,6.63,0.0,inconsistent pricing,https://www.utopya.fr/haut-parleur-iphone-16.html
apple,iphone 16,button,2.32,,,2.32,0.04290752688172043,weak match,https://www.utopya.fr/nappe-bouton-volume-iphone-16.html
apple,iphone 16 plus,ecran lcd,324.9,,,324.9,0.0,inconsistent pricing,https://www.utopya.fr/displayeinheit-iphone-16-plus-service-pack-855.html
apple,iphone 16 plus,ecran lcd,226.04,,,226.04,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-plus-pulled.html
apple,iphone 16 plus,ecran lcd,27.33,,,27.33,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-plus-ltps.html
apple,iphone 16 plus,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-sarcelle-iphone-16-plus-avec-magsafe-sans-logo.html
apple,iphone 16 plus,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-rose-iphone-16-plus-avec-magsafe-sans-logo.html
apple,iphone 16 plus,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-outremer-iphone-16-plus-avec-magsafe-sans-logo.html
apple,iphone 16 plus,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-noire-iphone-16-plus-avec-magsafe-sans-logo.html
apple,iphone 16 plus,ecran lcd,21.92,,,21.92,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-blanche-iphone-16-plus-avec-magsafe-sans-logo.html
apple,iphone 16 plus,ecran lcd,6.32,,,6.32,0.0,inconsistent pricing,https://www.utopya.fr/adhesif-ecran-iphone-16-plus-boite-de-50.html
apple,iphone 16 plus,ecran lcd,1.68,,,1.68,0.07587096774193548,weak match,https://www.utopya.fr/adhesif-ecran-iphone-16-plus-x10.html
apple,iphone 16 plus,ecran lcd,1.63,,,1.63,0.07361290322580645,weak match,https://www.utopya.fr/adhesif-vitre-arriere-iphone-16-plus-boite-de-10.html
apple,iphone 16 plus,batterie,46.5,,,46.5,0.0,inconsistent pricing,https://www.utopya.fr/akku-iphone-16-plus-service-pack-651.html
apple,iphone 16 plus,batterie,8.98,,,8.98,0.0,inconsistent pricing,https://www.utopya.fr/batterie-iphone-16-plus-ti.html
apple,iphone 16 plus,batterie,2.03,,,2.03,0.07670967741935483,weak match,https://www.utopya.fr/adhesif-batterie-iphone-16-plus-boite-de-20.html
apple,iphone 16 plus,batterie,0.96,,,0.96,0.03627649769585253,inconsistent pricing,https://www.utopya.fr/adhesif-batterie-iphone-16-plus-x10.html
apple,iphone 16 plus,camera,42.41,,,42.41,0.0,inconsistent pricing,https://www.utopya.fr/camera-arriere-iphone-16-plus.html
apple,iphone 16 plus,camera,25.71,,,25.71,0.0,inconsistent pricing,https://www.utopya.fr/camera-avant-iphone-16-plus.html
apple,iphone 16 plus,camera,1.6,,,1.6,0.0653763440860215,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-blanc-lot-de-2.html
apple,iphone 16 plus,camera,1.6,,,1.6,0.0653763440860215,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-rose-lot-de-2.html
apple,iphone 16 plus,camera,1.6,,,1.6,0.0653763440860215,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-outremer-lot-de-2.html
apple,iphone 16 plus,camera,1.6,,,1.6,0.0653763440860215,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-noir-lot-de-2.html
apple,iphone 16 plus,camera,1.6,,,1.6,0.0653763440860215,weak match,https://www.utopya.fr/lentille-camera-arriere-avec-contour-iphone-16-16-plus-sarcelle-lot-de-2.html
apple,iphone 16 plus,camera,1.3,,,1.3,0.053118279569892464,weak match,https://www.utopya.fr/lentille-camera-iphone-16-plus.html
apple,iphone 16 plus,other,55.12,,,55.12,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-outremer-iphone-16-plus.html
apple,iphone 16 plus,other,49.67,,,49.67,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-blanc-iphone-16-plus.html
apple,iphone 16 plus,other,49.67,,,49.67,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-rose-iphone-16-plus.html
apple,iphone 16 plus,other,49.67,,,49.67,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-noir-iphone-16-plus.html
apple,iphone 16 plus,other,49.67,,,49.67,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-sarcelle-iphone-16-plus.html
apple,iphone 16 plus,other,0.58,,,0.58,0.018029325513196488,inconsistent pricing,https://www.utopya.fr/tiroir-sim-rose-iphone-16-16-plus.html
apple,iphone 16 plus,other,0.57,,,0.57,0.017718475073313783,inconsistent pricing,https://www.utopya.fr/tiroir-sim-blanc-iphone-16-16-plus.html
apple,iphone 16 plus,other,0.57,,,0.57,0.017718475073313783,inconsistent pricing,https://www.utopya.fr/tiroir-sim-sarcelle-iphone-16-16-plus.html
apple,iphone 16 plus,other,0.55,,,0.55,0.017096774193548395,inconsistent pricing,https://www.utopya.fr/tiroir-sim-noir-iphone-16-16-plus.html
apple,iphone 16 plus,other,0.46,,,0.46,0.0142991202346041,inconsistent pricing,https://www.utopya.fr/tiroir-sim-outremer-iphone-16-16-plus.html
apple,iphone 16 plus,other,37.91,,,37.91,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-plus-bleu.html
apple,iphone 16 plus,other,37.91,,,37.91,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-plus-blanc.html
apple,iphone 16 plus,other,37.91,,,37.91,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-plus-sarcelle.html
apple,iphone 16 plus,other,37.91,,,37.91,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-plus-rose.html
apple,iphone 16 plus,other,37.91,,,37.91,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-plus-noir.html
apple,iphone 16 plus,other,20.21,,,20.21,0.0,inconsistent pricing,https://www.utopya.fr/aimant-magsafe-iphone-16-plus.html
apple,iphone 16 plus,other,3.2,,,3.2,0.09325513196480939,weak match,https://www.utopya.fr/vis-argent-iphone-16-16-plus-16-pro-16-pro-max-x100.html
apple,iphone 16 plus,other,3.1,,,3.1,0.09636363636363637,weak match,https://www.utopya.fr/vis-or-iphone-16-pro-16-pro-max-x100.html
apple,iphone 16 plus,other,2.99,,,2.99,0.0929442815249267,weak match,https://www.utopya.fr/vis-noire-iphone-16-16-plus-16-pro-16-pro-max-x100.html
apple,iphone 16 plus,other,1.89,,,1.89,0.058750733137829914,weak match,https://www.utopya.fr/set-de-vis-complet-iphone-16-plus.html
apple,iphone 16 plus,other,0.73,,,0.73,0.022692082111436952,inconsistent pricing,https://www.utopya.fr/vibreur-iphone-16-plus.html
apple,iphone 16 plus,other,0.07,,,0.07,0.002175953079178886,inconsistent pricing,https://www.utopya.fr/extracteur-sim-type-apple.html
apple,iphone 16 plus,other,11.76,,,11.76,0.0,inconsistent pricing,https://www.utopya.fr/nappe-flash-iphone-16-plus.html
apple,iphone 16 plus,other,8.15,,,8.15,0.0,inconsistent pricing,https://www.utopya.fr/ecouteur-interne-nappe-wi-fi-iphone-16-plus.html
apple,iphone 16 plus,other,1.89,,,1.89,0.058750733137829914,weak match,https://www.utopya.fr/nappe-capteur-de-proximite-iphone-16-plus.html
apple,iphone 16 plus,ecouteur,3.63,,,3.63,0.0971152073732719,weak match,https://www.utopya.fr/haut-parleur-iphone-16-plus-6odz.html
apple,iphone 16 plus,button,2.32,,,2.32,0.06984946236559138,weak match,https://www.utopya.fr/nappe-bouton-volume-iphone-16-plus.html
apple,iphone 16 plus,wifi,1.74,,,1.74,0.03367741935483871,weak match,https://www.utopya.fr/antenne-wifi-iphone-16-plus.html
apple,iphone 16 pro,ecran lcd,324.9,,,324.9,0.0,inconsistent pricing,https://www.utopya.fr/displayeinheit-iphone-16-pro-service-pack-178.html
apple,iphone 16 pro,ecran lcd,208.4,,,208.4,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-pro-relife.html
apple,iphone 16 pro,ecran lcd,118.6,,,118.6,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-pro-soft-oled-bolt.html
apple,iphone 16 pro,ecran lcd,53.2,,,53.2,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-pro-120hz-ltps.html
apple,iphone 16 pro,ecran lcd,51.23,,,51.23,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-pro-ltps.html
apple,iphone 16 pro,ecran lcd,25.14,,,25.14,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-titane-naturel-iphone-16-pro-avec-magsafe-sans-logo.html
apple,iphone 16 pro,ecran lcd,25.14,,,25.14,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-titane-blanche-iphone-16-pro-avec-magsafe-sans-logo.html
apple,iphone 16 pro,ecran lcd,22.66,,,22.66,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-titane-sable-iphone-16-pro-avec-magsafe-sans-logo.html
apple,iphone 16 pro,ecran lcd,14.7,,,14.7,0.0,inconsistent pricing,https://www.utopya.fr/vitre-arriere-complete-titane-noire-iphone-16-pro-avec-magsafe-sans-logo.html
apple,iphone 16 pro,ecran lcd,6.32,,,6.32,0.0,inconsistent pricing,https://www.utopya.fr/adhesif-ecran-iphone-16-pro-boite-de-50.html
apple,iphone 16 pro,ecran lcd,1.47,,,1.47,0.06736818687430479,weak match,https://www.utopya.fr/adhesif-vitre-arriere-iphone-16-pro-x10.html
apple,iphone 16 pro,ecran lcd,1.25,,,1.25,0.05728587319243605,weak match,https://www.utopya.fr/adhesif-ecran-iphone-16-pro-x10.html
apple,iphone 16 pro,batterie,57.5,,,57.5,0.0,inconsistent pricing,https://www.utopya.fr/akku-iphone-16-pro-service-pack-449.html
apple,iphone 16 pro,batterie,9.19,,,9.19,0.0,inconsistent pricing,https://www.utopya.fr/batterie-iphone-16-pro-ti.html
apple,iphone 16 pro,batterie,2.03,,,2.03,0.07806451612903226,weak match,https://www.utopya.fr/adhesif-batterie-iphone-16-pro-boite-de-20.html
apple,iphone 16 pro,batterie,0.96,,,0.96,0.036917209597965996,inconsistent pricing,https://www.utopya.fr/adhesif-batterie-iphone-16-pro-x10.html
apple,iphone 16 pro,camera,28.32,,,28.32,0.0,inconsistent pricing,https://www.utopya.fr/camera-arriere-iphone-16-pro.html
apple,iphone 16 pro,camera,16.32,,,16.32,0.0,inconsistent pricing,https://www.utopya.fr/camera-avant-iphone-16-pro.html
apple,iphone 16 pro,camera,1.53,,,1.53,0.06353726362625138,weak match,https://www.utopya.fr/lentille-camera-iphone-16-pro.html
apple,iphone 16 pro,other,19.17,,,19.17,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-titane-naturel-iphone-16-pro.html
apple,iphone 16 pro,other,9.9,,,9.9,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-titane-noir-iphone-16-pro.html
apple,iphone 16 pro,other,9.8,,,9.8,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-titane-sable-iphone-16-pro.html
apple,iphone 16 pro,other,9.73,,,9.73,0.0,inconsistent pricing,https://www.utopya.fr/connecteur-de-charge-titane-blanc-iphone-16-pro.html
apple,iphone 16 pro,other,10.58,,,10.58,0.0,inconsistent pricing,https://www.utopya.fr/antenne-nfc-charge-sans-fil-iphone-16-pro.html
apple,iphone 16 pro,other,0.71,,,0.71,0.022544241075942963,inconsistent pricing,https://www.utopya.fr/tiroir-sim-titane-noir-iphone-16-pro-16-pro-max.html
apple,iphone 16 pro,other,0.68,,,0.68,0.02159166750935383,inconsistent pricing,https://www.utopya.fr/tiroir-sim-titane-sable-iphone-16-pro-16-pro-max.html
apple,iphone 16 pro,other,0.67,,,0.67,0.021274142987157442,inconsistent pricing,https://www.utopya.fr/tiroir-sim-titane-naturel-iphone-16-pro-16-pro-max.html
apple,iphone 16 pro,other,0.65,,,0.65,0.02063909394276468,inconsistent pricing,https://www.utopya.fr/tiroir-sim-titane-blanc-iphone-16-pro-16-pro-max.html
apple,iphone 16 pro,other,44.61,,,44.61,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-pro-titane-naturel.html
apple,iphone 16 pro,other,44.61,,,44.61,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-pro-titane-desert.html
apple,iphone 16 pro,other,39.36,,,39.36,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-pro-titane-noir.html
apple,iphone 16 pro,other,39.36,,,39.36,0.0,inconsistent pricing,https://www.utopya.fr/chassis-central-iphone-16-pro-titane-blanc.html
apple,iphone 16 pro,other,11.73,,,11.73,0.0,inconsistent pricing,https://www.utopya.fr/aimant-magsafe-iphone-16-pro.html
apple,iphone 16 pro,other,4.65,,,4.65,0.049216300940438856,weak match,https://www.utopya.fr/ecouteur-interne-iphone-16-pro.html
apple,iphone 16 pro,other,3.2,,,3.2,0.09525735665891394,weak match,https://www.utopya.fr/vis-argent-iphone-16-16-plus-16-pro-16-pro-max-x100.html
apple,iphone 16 pro,other,3.1,,,3.1,0.09843260188087774,weak match,https://www.utopya.fr/vis-or-iphone-16-pro-16-pro-max-x100.html
apple,iphone 16 pro,other,2.99,,,2.99,0.09493983213671757,weak match,https://www.utopya.fr/vis-noire-iphone-16-16-plus-16-pro-16-pro-max-x100.html
apple,iphone 16 pro,other,2.92,,,2.92,0.0927171604813429,weak match,https://www.utopya.fr/vibreur-iphone-16-pro.html
apple,iphone 16 pro,other,0.07,,,0.07,0.002222671655374659,inconsistent pricing,https://www.utopya.fr/extracteur-sim-type-apple.html
apple,iphone 16 pro,other,9.41,,,9.41,0.0,inconsistent pricing,https://www.utopya.fr/nappe-flash-iphone-16-pro.html
apple,iphone 16 pro,other,3.2,,,3.2,0.09525735665891394,weak match,https://www.utopya.fr/nappe-volume-iphone-16-pro.html
apple,iphone 16 pro,other,1.8,,,1.8,0.05715441399534836,weak match,https://www.utopya.fr/nappe-capteur-de-proximite-iphone-16-pro.html
apple,iphone 16 pro,other,1.45,,,1.45,0.04604105571847506,weak match,https://www.utopya.fr/nappe-bluetooth-iphone-16-pro.html
apple,iphone 16 pro,ecouteur,3.2,,,3.2,0.11536627999364374,weak match,https://www.utopya.fr/haut-parleur-iphone-16-pro.html
apple,iphone 16 pro,wifi,1.5,,,1.5,0.03003337041156841,weak match,https://www.utopya.fr/antenne-wifi-iphone-16-pro.html
apple,iphone 16 pro max,ecran lcd,385.9,,,385.9,0.0,inconsistent pricing,https://www.utopya.fr/displayeinheit-iphone-16-pro-max-service-pack-940.html
apple,iphone 16 pro max,ecran lcd,252.8,,,252.8,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-pro-max-relife.html
apple,iphone 16 pro max,ecran lcd,159.8,,,159.8,0.0,inconsistent pricing,https://www.utopya.fr/ecran-complet-iphone-16-pro-max-soft-oled-bolt.html
